song_id,song_name,song_duration,song_popularity,artist_id,album_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness,album_release_date,album_popularity,Year,artist_genres,artist_popularity
2RJba1by26f8314u8IgMta,Bloodline,216973,54,1IQ2e1buppatiN1bxUVkrk,1SqpXb3ugUynp0iZgOSWrI,118.441,audio_features,-3.882,1,0.125,0.0812,0.223,0.408,0.97,6.05e-05,0.171,2001-09-11,50,2001,"alternative metal, death metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, speed metal, thrash metal",64
06WUUNf7q18NZfjIsQFsfa,Delusions of Saviour,115413,76,1IQ2e1buppatiN1bxUVkrk,5QTGKCuJbyViaQQXjHOvjL,168.165,audio_features,-8.969,1,0.037,0.0849,0.25,0.223,0.805,0.000179,0.814,2015-09-11,67,2015,"alternative metal, death metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, speed metal, thrash metal",64
5tPxcLBsfj9yZS4PAiOr9G,Te Quedó Grande La Yegua,217040,64,6Hf2g14O2TP25JUNZuvIgn,4kI870RBIpDEXCJfDOpyt4,147.415,audio_features,-7.228,1,0.047,0.117,0.437,0.53,0.298,0.733,3.54e-06,2001-01-01,58,2001,"grupera, musica mexicana, ranchera, tejano",58
1UwriLz98ILbRhrtohTca1,The Wanderer,167160,59,15FyiY3ChN0QRspHIQYq0W,56sNE1JDGLJLDRK5F83Q0N,114.436,audio_features,-13.215,1,0.0392,0.11,0.842,0.623,0.48,0.193,0.0,2001-01-01,50,2001,"doo-wop, rock-and-roll, rockabilly",54
3IlY76VbP31zwPY0S2EMjh,The Quiet Things That No One Ever Knows,241640,63,168dgYui7ExaU612eooDF1,6vDiMhyfSnTn18OY99BSQX,80.284,audio_features,-5.809,1,0.0729,0.0986,0.246,0.202,0.797,0.0163,3.83e-06,2003-06-17,58,2003,"emo, pop punk, post-hardcore, screamo",54
42A4dSYBf0g9OHreccqU5o,Sic Transit Gloria ... Glory Fades,186493,60,168dgYui7ExaU612eooDF1,6vDiMhyfSnTn18OY99BSQX,92.774,audio_features,-6.02,1,0.0396,0.543,0.758,0.645,0.704,0.0124,0.0,2003-06-17,58,2003,"emo, pop punk, post-hardcore, screamo",54
3vucm39uVyuvpUWW8EFXD8,The Boy Who Blocked His Own Shot,279200,54,168dgYui7ExaU612eooDF1,6vDiMhyfSnTn18OY99BSQX,177.854,audio_features,-8.186,1,0.0329,0.117,0.265,0.402,0.5,0.079,0.0,2003-06-17,58,2003,"emo, pop punk, post-hardcore, screamo",54
2WX6hfQa4BqbPTS0o4aSDV,"Okay I Believe You, But My Tommy Gun Don't",335373,52,168dgYui7ExaU612eooDF1,6vDiMhyfSnTn18OY99BSQX,110.963,audio_features,-7.858,0,0.0399,0.0972,0.473,0.737,0.59,0.525,1.05e-06,2003-06-17,58,2003,"emo, pop punk, post-hardcore, screamo",54
72ccSGl5YcEWm0vhtVpi25,Jesus Christ,318266,57,168dgYui7ExaU612eooDF1,2YnqAuFmC2r8JeQVOIozTy,88.496,audio_features,-5.395,0,0.0264,0.254,0.263,0.657,0.733,0.302,0.158,2006-01-01,54,2006,"emo, pop punk, post-hardcore, screamo",54
3MpK9vnxxgYvh0CNeGvx6G,On the Road Again,148106,55,5W5bDNCqJ1jbCgTxDD0Cb3,3LP0jc2J6fvhpVTKWzvFUk,111.281,audio_features,-7.962,1,0.0417,0.597,0.777,0.731,0.716,0.687,0.000882,2001-10-02,52,2001,"classic country pop, classic texas country, country, country rock, nashville sound, outlaw country, singer-songwriter",67
74ft1k0SgskENu7H61ZXdB,"On the Road Again - Live at Austin, Texas - Fall 1979",152706,58,5W5bDNCqJ1jbCgTxDD0Cb3,4Jh0a4YXdXmIMaB0oIWyqv,111.138,audio_features,-8.567,1,0.0454,0.816,0.763,0.709,0.729,0.588,0.0757,2008-04-01,49,2008,"classic country pop, classic texas country, country, country rock, nashville sound, outlaw country, singer-songwriter",67
48svUiwMMYQRPyesVEnof1,Tabaco Y Chanel,312400,71,1mux8L6xg2Cmrc7k0wQczl,3oCkAeDln8FVoGIOvf9TNl,97.022,audio_features,-6.896,1,0.0303,0.273,0.699,0.643,0.576,0.0267,0.0,2001-04-24,61,2001,"colombian pop, latin alternative, latin pop, rock en espanol",66
7DhYjNLksXZhbRQeheAums,Caraluna,266160,84,1mux8L6xg2Cmrc7k0wQczl,2bM009J81OBNisrMbFwBJj,102.789,audio_features,-5.314,1,0.0675,0.1,0.895,0.76,0.773,0.176,0.0,2002-06-25,74,2002,"colombian pop, latin alternative, latin pop, rock en espanol",66
5fSDXbY8o9pA3TKwAbfwML,Mi primer millon,237386,75,1mux8L6xg2Cmrc7k0wQczl,2bM009J81OBNisrMbFwBJj,103.033,audio_features,-3.898,1,0.0355,0.121,0.909,0.745,0.924,0.201,5.01e-05,2002-06-25,74,2002,"colombian pop, latin alternative, latin pop, rock en espanol",66
15eXfjBk8M8L0aKJXe5YnG,Bésame,236080,54,4uoz4FUMvpeyGClFTTDBsD,0Q8YqUymZLPDwUwfAHqZHg,80.5,audio_features,-4.345,0,0.0359,0.122,0.48,0.456,0.693,0.58,0.0,2001-06-26,43,2001,latin pop,65
3tZm76otWH20xzJC7icHCk,Wish I Didn't Miss You,270893,66,2hWr3AjjKOCVmWcwvuT4uM,1pJld4hH1xL3ONIlWZEhXw,123.883,audio_features,-5.691,1,0.0331,0.145,0.842,0.856,0.755,0.355,0.000621,2001-10-16,57,2001,"contemporary r&b, neo soul, r&b, urban contemporary",49
2sXMYMpvGVJJBIwrzNf0Lr,Streiht Up Menace,274840,58,0SAPzv3jNXclYYSHOnJyjg,3pmtX0h9cMvyBcwWx5oz3w,79.838,audio_features,-9.371,1,0.105,0.3,0.556,0.766,0.52,0.00116,0.0189,2001-01-23,47,2001,"g funk, west coast rap",43
3T07pNAEVr9adeIG9i1ex4,Color Esperanza,267106,70,0LALueHEQunQ2d61fXGeZh,6lQH3MxpJygGIGs9mOZUNf,100.962,audio_features,-6.253,1,0.0538,0.0828,0.772,0.619,0.876,0.342,0.0,2001-10-31,62,2001,"latin pop, pop argentino",62
3U5TzKrZP6sqiR43LQArV7,Understanding In A Car Crash,264546,54,61awhbNK16ku1uQyXRsQj5,5HMT2y9yUoPH7yYhnyIpQo,162.542,audio_features,-4.956,1,0.102,0.151,0.415,0.401,0.907,4.1e-05,0.000468,2001-04-10,49,2001,"emo, new jersey hardcore, pop punk, post-hardcore, screamo",42
02bKaAG61tMw9c63fzKXal,Sin miedo a nada (feat. Amaia Montero),310866,70,2tY2GFdhH0Wa2VBvsxew5X,7cJiLvzLDaEhi2K4pfPYjl,132.836,audio_features,-4.826,0,0.0468,0.125,0.339,0.573,0.574,0.406,0.0,2001-09-21,64,2001,"latin arena pop, latin pop, spanish pop, spanish pop rock",62
2425UlXvkIkAEJAtAd8ROm,Aunque no te pueda ver,266666,75,2tY2GFdhH0Wa2VBvsxew5X,1RF8AaupRPlmA13HxSdWAe,117.989,audio_features,-8.673,1,0.0303,0.1,0.205,0.594,0.457,0.612,0.0,2003-11-24,64,2003,"latin arena pop, latin pop, spanish pop, spanish pop rock",62
6adhpSbrhat9S0WEVjf4HP,The Way You Like It,219933,56,3n4ersmDo55xV4fPSCKpXb,2px7Z3Hvmb846rH8JHIiJh,164.175,audio_features,-4.541,0,0.147,0.0707,0.761,0.424,0.936,0.000249,0.0,2001-08-20,50,2001,"alternative metal, industrial metal, nu metal, post-grunge, rap metal",42
6KoK723c5pmYKiHvH69JDr,Vica Versa,263440,52,3D04N2X2w6vUGeyG94FBaY,4wDdJjtzFKzjo9neJhaTlU,142.1,audio_features,-2.362,1,0.0309,0.0783,0.204,0.801,0.68,0.00364,0.0,2001-01-01,45,2001,"atl hip hop, crunk, dirty south rap, old school atlanta hip hop, southern hip hop, trap",43
7jClgHzR5JG69gar7rVMoX,Get Up Again,176600,57,4hFScNSgSkApFw193xlyH7,4ENDNin0EF4elzkaWLvbAM,96.106,audio_features,-6.396,0,0.0517,0.0905,0.591,0.439,0.894,3.3e-06,0.0211,2001-10-30,51,2001,"alternative metal, groove metal, industrial metal, nu metal",42
3HCah9Waf9Jby9gLIWN4MI,Eyes Without A Face - Remastered 1999,297426,64,7lzordPuZEXxwt9aoVZYmG,1gTvJG5YnrTiwr0uDuzaoA,85.76,audio_features,-9.693,1,0.0404,0.159,0.552,0.545,0.647,0.00823,0.22,2001-01-01,61,2001,"album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock",66
2ZTIw0fZhFp3nnvF41nvVc,Rebel Yell - Remastered 1999,286840,65,7lzordPuZEXxwt9aoVZYmG,1gTvJG5YnrTiwr0uDuzaoA,166.791,audio_features,-9.296,0,0.0472,0.155,0.45,0.534,0.694,0.000466,0.0485,2001-01-01,61,2001,"album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock",66
3rQfYDjgpRy5LFlClpPQW9,Dancing with Myself - 2001 Remaster,227400,53,7lzordPuZEXxwt9aoVZYmG,7K0ImMp2DA0AE50JDxaqnq,176.625,audio_features,-6.981,1,0.061,0.219,0.755,0.392,0.886,5.83e-05,0.274,2003-02-28,41,2003,"album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock",66
3GfGTJ2xzC0rqKgdjNJLOC,Mony Mony,300213,62,7lzordPuZEXxwt9aoVZYmG,0dvStBuexp9Chq1hg3Yjes,135.188,audio_features,-5.568,1,0.0405,0.13,0.344,0.701,0.758,0.004,0.0,2008-01-01,53,2008,"album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock",66
5htNlXFlMI6RMBHhJuGJJm,Where You Lead I Will Follow,207813,61,319yZVtYM9MBGqmSQnMyY6,1F2U0WSicgaB8PwxBk3Tzo,106.547,audio_features,-7.212,1,0.0262,0.068,0.7,0.733,0.737,0.363,8.01e-05,2001-09-25,50,2001,"brill building pop, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock",59
3R0voNMxiSa6BGMdZgDx4B,The Day Of Night,97426,58,6f7UIM59MQy6y0bJmQcRNe,5XjZ6xhbPbALPVGd5Zx0Cw,136.775,audio_features,-16.74,0,0.0312,0.111,0.0803,0.174,0.194,0.935,0.734,2001-10-03,62,2001,"japanese soundtrack, japanese vgm",54
3JjXYP1XVbcrFYwgbFsPCZ,White Noiz,83893,56,6f7UIM59MQy6y0bJmQcRNe,5XjZ6xhbPbALPVGd5Zx0Cw,69.704,audio_features,-16.777,0,0.0462,0.109,0.037,0.204,0.16,0.97,0.919,2001-10-03,62,2001,"japanese soundtrack, japanese vgm",54
37OI3jA1ts5U0nmuk2qBXR,Sadie Hawkins Dance,177600,53,3nJWBJvK7uGvfp4iZh9CkN,7pkfdwjlOmJfzARVbLXE60,166.862,audio_features,-5.269,1,0.109,0.115,0.475,0.382,0.82,0.023,0.0,2001-08-28,45,2001,"canadian ccm, christian alternative rock, christian punk, pop punk",51
54Ev13Dca9qrYZDNLFUYpb,Nothing In This World,251066,52,0KWcq2E8ejxp78jdfpCd4K,2eFemWK7eJPs1xG6LO3azX,131.95,audio_features,-3.344,1,0.0444,0.034,0.399,0.7,0.63,0.195,0.0,2001-01-01,43,2001,"contemporary r&b, hip pop, r&b, urban contemporary",42
0frKt739Ov9vvKS3JRu5Vi,Perfect Day - Chris Lord Alge Mix,206666,56,7ftZLBtMuNBXnnDFKbAblK,4ahahKSnwRkqMcJrC8uguE,155.705,audio_features,-5.197,1,0.0594,0.0631,0.774,0.544,0.918,0.0193,0.0,2001-01-01,49,2001,candy pop,40
4pMyfWdA0eo3JY5RqMotbw,Perfect Day,208613,58,7ftZLBtMuNBXnnDFKbAblK,5puXns5fNjj1XEnbufYHRJ,154.528,audio_features,-12.565,1,0.0536,0.0699,0.784,0.543,0.871,0.00441,1.2e-06,2005-01-19,46,2005,candy pop,40
3FYSNSTUCqAZGfwEd8ui4l,We Gonna Make It,213826,53,5pnbUBPifNnlusY8kTBivi,0w0pkKJYucpsDacKMKZ3SR,87.211,audio_features,-3.726,0,0.347,0.146,0.686,0.514,0.961,0.178,1.64e-06,2001-01-01,47,2001,"battle rap, east coast hip hop, trap",62
0GCM7zzCulIbsU07Tt8trk,Al Despertar,202613,63,3yJUTkFm88TiJPLhLHKumn,0vPT6w0dqWEo45IJuqqAuo,176.534,audio_features,-6.31,0,0.0374,0.269,0.814,0.578,0.526,0.47,1.65e-05,2001-01-01,54,2001,"cumbia sonidera, musica mexicana, norteno, ranchera, tropical",56
5BXj1QDRU77J1ngVavG1tI,Kyrie - Single Version,256959,57,7Bah8E0kCETqEpAHI6CPzQ,0qCccU99b8JabM1xPpWJKh,89.749,audio_features,-8.769,1,0.0368,0.389,0.622,0.489,0.676,0.287,0.0,2001-04-17,49,2001,"album rock, new romantic, new wave pop, soft rock, synthpop",53
4yA2SM7XCLkSgkBUSoZb5S,Sing,228800,71,3bUwxJgNakzYKkqAVgZLlh,7hktYMjRekLPK3BZRr4sIQ,163.142,audio_features,-5.047,1,0.0497,0.0712,0.259,0.33,0.905,0.000233,8.14e-06,2001-06-12,62,2001,britpop,55
2y8PnhXwnyHTxe72TtY58e,Remind Me,219560,57,5nPOO9iTcrs9k6yFffPxjH,4WOZU9evfEO7eI6ICsoGN0,122.48,audio_features,-11.953,1,0.0577,0.0682,0.852,0.865,0.384,0.024,0.434,2001-08-22,56,2001,"downtempo, electronica, indietronica, neo-synthpop, trip hop",57
4F3AZKEJubvPsl0hBArVBW,Se Acabo (feat. Method Man) - Remix,212293,64,5ynvmGwc83ZoRx2EIWHXLX,3XdJ1vN71jqV69uJ6oCsPL,96.97,audio_features,-6.482,0,0.31,0.425,0.884,0.935,0.519,0.156,0.0,2001-03-10,54,2001,"east coast hip hop, queens hip hop",48
313hbrNYpT36VHc8vPBueb,Time Is the Enemy,223013,52,5ZMwoAjeDtLJ0XRwRTgaK8,2gO53EC0HUgRebzwSIWCfY,165.928,audio_features,-9.797,1,0.0328,0.128,0.258,0.409,0.848,0.00563,0.92,2001-06-19,45,2001,"downtempo, electronica, latin alternative, nu jazz, nu-cumbia, trip hop",58
3cq6mwsjgygbwRIi9wVPGv,Mr. Bojangles - Remastered 2001,215400,54,7y70dch6JuuuNnwlsOQvwW,2ZJcwgKQMSLyQAfBJsWfbD,154.26,audio_features,-6.884,0,0.0541,0.329,0.554,0.444,0.757,0.699,0.0,2001-01-01,43,2001,"country rock, heartland rock",55
3i5QyEUyXa9Y7lIklr5sWk,Fishing In The Dark,201986,74,7y70dch6JuuuNnwlsOQvwW,3eI6PUZit1cF2ty6l7sXjI,77.724,audio_features,-7.348,1,0.0377,0.0836,0.91,0.765,0.494,0.31,0.0,2017-09-29,62,2017,"country rock, heartland rock",55
1VViTGNqiNV8zwe3b3tE09,Screaming Infidelities,226306,52,4ERtgeBbWRkFzIz6LaFCeY,2b6f60fUMb0wSWWyFXBLfv,141.992,audio_features,-7.621,1,0.0319,0.193,0.218,0.453,0.528,0.411,0.0,2001-03-20,48,2001,"emo, neon pop punk, pop punk, pop rock",53
6yVSp9H2STyLeOs7pjy2w4,Hands Down,186866,66,4ERtgeBbWRkFzIz6LaFCeY,3I4DmkyMBifLVwrCT3eQ82,94.035,audio_features,-4.085,1,0.0437,0.0964,0.26,0.463,0.827,0.013,2.41e-05,2003-01-01,55,2003,"emo, neon pop punk, pop punk, pop rock",53
1e3hPMCGrwPXYZ1DQhsiCE,Fairytale,86693,62,1BxqJ6pOCi8mkSjCbFYjpW,6Hv7UZCLx4kCYZCY0kBbZc,83.13,audio_features,-18.769,1,0.0362,0.463,0.103,0.0877,0.163,0.722,0.501,2001-12-04,52,2001,"british soundtrack, orchestral soundtrack, soundtrack",54
0yHConG49418wPs8UfAt44,Into You (feat. Tamia),295773,70,0YWxKQj2Go9CGHCp77UOyy,46tIBaFs0Ov0HJsCDrq1Kl,182.12,audio_features,-7.886,0,0.0523,0.118,0.58,0.546,0.538,0.233,0.0,2003-02-01,62,2003,"gangster rap, hip hop, pop rap, rap, trap, urban contemporary",64
6lrRIfQDcikJ5y5DtyZPuJ,Can't Let You Go (feat. Mike Shorey & Lil' Mo),223973,65,0YWxKQj2Go9CGHCp77UOyy,46tIBaFs0Ov0HJsCDrq1Kl,192.082,audio_features,-6.569,1,0.458,0.0794,0.811,0.646,0.6,0.231,0.0,2003-02-01,62,2003,"gangster rap, hip hop, pop rap, rap, trap, urban contemporary",64
4b5aJdOgxps6z0dPe6wCHF,Into You (feat. Ashanti),274333,59,0YWxKQj2Go9CGHCp77UOyy,46tIBaFs0Ov0HJsCDrq1Kl,91.906,audio_features,-8.358,0,0.0298,0.0488,0.631,0.726,0.568,0.179,0.0,2003-02-01,62,2003,"gangster rap, hip hop, pop rap, rap, trap, urban contemporary",64
0YkJU6TjjwzsVXUPRIO0DB,Make Me Better,253573,63,0YWxKQj2Go9CGHCp77UOyy,6t5g3iBwXlDWXhSZbDonrJ,86.491,audio_features,-6.886,1,0.0995,0.199,0.562,0.607,0.599,0.33,0.0,2007-01-01,53,2007,"gangster rap, hip hop, pop rap, rap, trap, urban contemporary",64
6c0GmyBsE7mQtrVvxJaWc3,Throw It In The Bag,231573,60,0YWxKQj2Go9CGHCp77UOyy,6umODQfij1WhoGDhc7UCL8,172.049,audio_features,-7.423,0,0.0473,0.0614,0.696,0.789,0.55,0.174,0.0,2009-01-01,53,2009,"gangster rap, hip hop, pop rap, rap, trap, urban contemporary",64
4cIedAXi7s8BYl4eRjC3Bc,Juliet - Single Edit,219986,52,1kObei2IODphSwCsUHFQdo,1h0BebGixkrKsOp8OhCNQm,99.071,audio_features,-1.581,1,0.0643,0.187,0.81,0.605,0.964,0.011,0.0,2001-11-13,41,2001,boy band,30
63diy8Bzm0pHMAU37By2Nh,Take Me Home Tonight,211466,53,4Tw2N3wdvJPGEU7JqMxFfE,590LYMDhJ9uUglR8QeNGWz,132.747,audio_features,-5.984,1,0.0324,0.0984,0.718,0.622,0.845,0.117,0.0,2001-07-16,45,2001,"album rock, classic rock, country rock, glam metal, hard rock, mellow gold, soft rock, southern rock",55
6CeszonFOlgp7HiawTSqCu,Gin and Juice,383733,52,2gk28RNJaPStV8BnugHYpF,2Ril3zeU3IlvS6e4NQLWd2,120.334,audio_features,-6.801,1,0.0445,0.0963,0.817,0.547,0.729,0.3,1.75e-06,2001-01-01,42,2001,"alternative country, classic texas country",34
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,267266,83,31TPClRtHm23RisEBtV3X7,6QPkyl04rXwTGlGlcYaRoW,100.972,audio_features,-6.055,0,0.141,0.0521,0.817,0.892,0.714,0.201,0.000234,2002-11-04,76,2002,"dance pop, pop",78
7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,288333,78,31TPClRtHm23RisEBtV3X7,6QPkyl04rXwTGlGlcYaRoW,73.898,audio_features,-6.582,0,0.183,0.104,0.564,0.624,0.654,0.577,0.0,2002-11-04,76,2002,"dance pop, pop",78
0aj2QKJvz6CePykmlTApiD,Señorita,294866,69,31TPClRtHm23RisEBtV3X7,6QPkyl04rXwTGlGlcYaRoW,97.964,audio_features,-5.356,1,0.0443,0.0742,0.876,0.841,0.63,0.0725,0.0,2002-11-04,76,2002,"dance pop, pop",78
6W2Ef5Ph6ILTUAedoQ3QIv,Like I Love You,283626,65,31TPClRtHm23RisEBtV3X7,6QPkyl04rXwTGlGlcYaRoW,114.964,audio_features,-4.927,0,0.0646,0.0703,0.9,0.853,0.811,0.0439,0.000307,2002-11-04,76,2002,"dance pop, pop",78
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),242733,81,31TPClRtHm23RisEBtV3X7,2scB1uhcCI1TSf6b9TCZK3,117.0,audio_features,-5.562,0,0.0789,0.0519,0.964,0.967,0.583,0.0584,0.0,2006-09-12,74,2006,"dance pop, pop",78
1MBM7CyZbwJpVbbZJnHHRg,Summer Love,252973,70,31TPClRtHm23RisEBtV3X7,2scB1uhcCI1TSf6b9TCZK3,95.802,audio_features,-7.228,0,0.087,0.328,0.477,0.606,0.591,0.0756,0.0,2006-09-12,74,2006,"dance pop, pop",78
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),448573,76,31TPClRtHm23RisEBtV3X7,2scB1uhcCI1TSf6b9TCZK3,76.0,audio_features,-4.751,1,0.0709,0.573,0.432,0.687,0.723,0.122,0.00102,2006-09-12,74,2006,"dance pop, pop",78
4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),276160,77,31TPClRtHm23RisEBtV3X7,0tcExuDWMQdBbwSpqN8Ku2,119.952,audio_features,-5.881,0,0.224,0.682,0.808,0.771,0.68,0.277,1.18e-05,2006-09-13,68,2006,"dance pop, pop",78
2wZTnl0pPFr3HBcyXfOaVJ,Until The End Of Time (with Beyoncé),322093,64,31TPClRtHm23RisEBtV3X7,0tcExuDWMQdBbwSpqN8Ku2,119.384,audio_features,-6.58,0,0.0446,0.195,0.473,0.56,0.372,0.271,0.0,2006-09-13,68,2006,"dance pop, pop",78
4rHZZAmHpZrA3iH5zx8frV,Mirrors,484146,84,31TPClRtHm23RisEBtV3X7,0O82niJ0NpcptYRxogeEZu,76.899,audio_features,-6.664,0,0.0503,0.0946,0.512,0.574,0.512,0.234,0.0,2013-03-15,73,2013,"dance pop, pop",78
6vt0I1cw1YmAIKDJvHVIM5,Suit & Tie (feat. Jay-Z),326280,69,31TPClRtHm23RisEBtV3X7,0O82niJ0NpcptYRxogeEZu,101.985,audio_features,-3.799,0,0.219,0.164,0.357,0.795,0.596,0.103,0.0,2013-03-15,73,2013,"dance pop, pop",78
6ToFxXRBtl5TJFEyIoYK3f,Mirrors - Radio Edit,277306,66,31TPClRtHm23RisEBtV3X7,28GWVLkctSuSWQ1EUIxZ8m,76.999,audio_features,-5.7,1,0.0455,0.426,0.646,0.578,0.6,0.144,0.0,2013-02-11,54,2013,"dance pop, pop",78
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",237546,76,31TPClRtHm23RisEBtV3X7,65ayND23IInUPHJKsaAqe7,113.035,audio_features,-5.721,1,0.0682,0.0968,0.7,0.669,0.832,0.0106,0.0,2016-09-23,71,2016,"dance pop, pop",78
7sapKrjDij2fpDVj0GxP66,She Will Be Loved,257133,74,04gDigrS5kc9YWfZHwBETP,1Rv9WRKyYhFaGbuYDaQunN,102.037,audio_features,-5.512,0,0.0301,0.132,0.544,0.706,0.713,0.0596,0.0,2002-06-25,68,2002,pop,82
1YI0uK36eupTmw9F8kHysr,Sunday Morning,244866,67,04gDigrS5kc9YWfZHwBETP,1Rv9WRKyYhFaGbuYDaQunN,88.059,audio_features,-5.229,1,0.0482,0.0595,0.805,0.607,0.76,0.0745,0.0,2002-06-25,68,2002,pop,82
6YgV0EF8xJMZz0Zm6BTaT4,This Love,206200,65,04gDigrS5kc9YWfZHwBETP,1Rv9WRKyYhFaGbuYDaQunN,95.051,audio_features,-4.612,0,0.0378,0.093,0.809,0.712,0.862,0.0525,0.0,2002-06-25,68,2002,pop,82
2RjpDxBii8EvC6p6wxwCSz,Harder To Breathe,173693,55,04gDigrS5kc9YWfZHwBETP,1Rv9WRKyYhFaGbuYDaQunN,149.941,audio_features,-4.764,0,0.0449,0.0508,0.967,0.662,0.908,0.0506,0.0,2002-06-25,68,2002,pop,82
0tuyEYTaqLxE41yGHSsXjy,Won't Go Home Without You,231173,64,04gDigrS5kc9YWfZHwBETP,29hJ8AFYZU98OzenrMr6iU,110.023,audio_features,-3.76,1,0.0317,0.102,0.41,0.737,0.615,0.0149,0.0,2007-01-01,58,2007,pop,82
1lHXlGlve5Zx8tXLhyjDwM,Makes Me Wonder,211080,59,04gDigrS5kc9YWfZHwBETP,29hJ8AFYZU98OzenrMr6iU,113.996,audio_features,-2.429,1,0.0357,0.0577,0.881,0.803,0.851,0.00485,0.000358,2007-01-01,58,2007,pop,82
4XNrMwGx1SqP01sqkGTDmo,One More Night,219466,73,04gDigrS5kc9YWfZHwBETP,2pjfMmH52fryXVQuWTWOgP,92.998,audio_features,-3.453,0,0.0323,0.0846,0.613,0.718,0.82,0.0444,0.0,2012-01-01,68,2012,pop,82
4P0osvTXoSYZZC2n8IFH3c,Payphone,231386,73,04gDigrS5kc9YWfZHwBETP,2pjfMmH52fryXVQuWTWOgP,110.028,audio_features,-4.828,1,0.0394,0.37,0.523,0.739,0.756,0.0136,0.0,2012-01-01,68,2012,pop,82
6TwfdLbaxTKzQi3AgsZNzx,Daylight,225306,64,04gDigrS5kc9YWfZHwBETP,7i1Ej2Ix9aIiLKqhNwAB2l,120.007,audio_features,-5.511,1,0.0269,0.211,0.331,0.657,0.679,0.00246,0.0,2012-01-01,56,2012,pop,82
0HnaqUxvHP5LaWdmWwJpiS,Love Somebody,229813,60,04gDigrS5kc9YWfZHwBETP,7i1Ej2Ix9aIiLKqhNwAB2l,120.016,audio_features,-6.303,1,0.0368,0.12,0.395,0.675,0.792,0.145,0.0,2012-01-01,56,2012,pop,82
4gbVRS8gloEluzf0GzDOFc,Maps,189960,87,04gDigrS5kc9YWfZHwBETP,2Auw0pTT6EcQdvHNimhLQI,120.032,audio_features,-5.522,0,0.0303,0.059,0.879,0.742,0.713,0.0205,0.0,2014-09-02,81,2014,pop,82
2iuZJX9X9P0GKaE93xcPjk,Sugar,235493,83,04gDigrS5kc9YWfZHwBETP,2Auw0pTT6EcQdvHNimhLQI,120.076,audio_features,-7.055,1,0.0334,0.0863,0.884,0.748,0.788,0.0591,0.0,2014-09-02,81,2014,pop,82
2bL2gyO6kBdLkNSkxXNh6x,Animals,231013,83,04gDigrS5kc9YWfZHwBETP,2Auw0pTT6EcQdvHNimhLQI,189.868,audio_features,-6.46,0,0.0898,0.593,0.328,0.279,0.742,0.000185,0.0,2014-09-02,81,2014,pop,82
2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),199849,68,04gDigrS5kc9YWfZHwBETP,3ThQ5dvf9wlqB0C7evh5nH,110.001,audio_features,-5.131,0,0.0611,0.1,0.419,0.799,0.597,0.0788,5.66e-06,2018-06-15,67,2018,pop,82
6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You (feat. Cardi B) - Cardi B Version,235545,68,04gDigrS5kc9YWfZHwBETP,3ThQ5dvf9wlqB0C7evh5nH,124.959,audio_features,-6.825,1,0.0505,0.13,0.448,0.851,0.541,0.568,0.0,2018-06-15,67,2018,pop,82
1nueTG77MzNkJTKQ0ZdGzT,Don't Wanna Know (feat. Kendrick Lamar),214265,65,04gDigrS5kc9YWfZHwBETP,3ThQ5dvf9wlqB0C7evh5nH,100.047,audio_features,-6.124,1,0.0696,0.0983,0.418,0.783,0.61,0.343,0.0,2018-06-15,67,2018,pop,82
0r2Bul2NuCViraT2zX1l5j,Get Low,334066,77,3ciRvbBIVz9fBoPbtSYq4x,4htcOW08TqINNLbcSf9esI,101.019,audio_features,-7.47,1,0.067,0.121,0.136,0.521,0.625,0.0301,0.0,2002-10-29,67,2002,"atl hip hop, atlanta bass, crunk, dirty south rap, old school atlanta hip hop, southern hip hop",60
7MSwclTvW6KLLkTbmw9FUQ,Throw It Up,372973,57,3ciRvbBIVz9fBoPbtSYq4x,4htcOW08TqINNLbcSf9esI,145.941,audio_features,-3.183,1,0.0889,0.32,0.138,0.698,0.602,0.0515,0.0,2002-10-29,67,2002,"atl hip hop, atlanta bass, crunk, dirty south rap, old school atlanta hip hop, southern hip hop",60
