song_id,tempo,type,loudness,mode,speechiness,liveness,valence,danceability,energy,acousticness,instrumentalness,year
73rxH6rYJQZtwfjKNb4mwZ,123.85,audio_features,-11.495,1,0.042,0.106,0.47,0.49,0.261,0.864,0.0,2020
1jaTQ3nqY3oAAYyCTbIvnM,145.062,audio_features,-6.671,0,0.245,0.272,0.826,0.923,0.604,0.017,0.0,2020
6gxKUmycQX7uyMwJcweFjp,135.14,audio_features,-5.064,1,0.293,0.0877,0.564,0.926,0.542,0.135,0.0,2020
1Z0cZI0UzNbP9L8MzzGxqf,84.005,audio_features,-5.171,1,0.227,0.0713,0.645,0.867,0.744,0.268,0.0,2020
5Y05LYM8LhnQN78GqfjSeK,186.006,audio_features,-8.352,1,0.0774,0.275,0.826,0.516,0.745,0.564,0.0,2020
4CzhtKifG867Lu5DNQVBSA,164.075,audio_features,-5.101,1,0.261,0.322,0.641,0.642,0.69,0.00599,1.3e-06,2020
07MDkzWARZaLEdKxo6yArG,94.995,audio_features,-7.93,1,0.0299,0.0851,0.399,0.773,0.47,0.0153,0.000193,2020
1rnYNAJPAb586NhetosdNW,83.087,audio_features,-9.552,1,0.027,0.249,0.355,0.677,0.404,0.653,0.0,2020
79EkGysjP2dL5GdpeQjRxT,158.283,audio_features,-6.07,1,0.0276,0.135,0.321,0.306,0.664,0.432,7.5e-06,2020
1acVBP8BcK6LTeNeFjfxnh,59.157,audio_features,-10.638,1,0.0272,0.218,0.16,0.333,0.275,0.78,0.0587,2020
6qBFSepqLCuh5tehehc1bd,119.772,audio_features,-7.757,0,0.0627,0.114,0.438,0.678,0.355,0.759,7.06e-05,2020
